id,title,date,guid,name,objectType,physicalDescription,place,setName,topic
ld1-1643398986850-1643398997385-0,ERYSIPELAT,17th century,http://n2t.net/ark:/65665/ng49ca746aa-ab2e-704b-e053-15f76fa0b4fa,,"['jar', 'jar; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 15 cm x 12.5 cm; 5 29/32 in x 4 29/32 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398986850-1643398997739-0,BOLUS RUBER,1790-1810,http://n2t.net/ark:/65665/ng49ca746a8-7f5b-704b-e053-15f76fa0b4fa,,"['jar', 'jar', 'jar; Pharmaceutical Container']","['ceramic (overall material)', 'overall: 16.2 cm x 11.3 cm; 6 3/8 in x 4 7/16 in', 'overall: 6 1/2 in x 4 1/4 in; 16.51 cm x 10.795 cm']","['Germany: Hesse, Hanau']","['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398986850-1643398998158-0,"Prescription Label, Apotheke zu Buer von ?d. Tolse",ca 1861,http://n2t.net/ark:/65665/ng49ca746ad-0e35-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399414441-1643399447161-0,National Seidlitz Powders,,http://n2t.net/ark:/65665/ng49ca746a5-5bfc-704b-e053-15f76fa0b4fa,,"['otc preparation', 'Seidlitz Powders; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 1 1/4 in x 4 7/8 in x 3 1/8 in; 3.175 cm x 12.3825 cm x 7.9375 cm'],,"['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643399414441-1643399443891-1,Dover's Powder,,http://n2t.net/ark:/65665/ng49ca746ad-a808-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 6 1/4 in x 2 1/8 in; 15.875 cm x 5.3975 cm'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399069043-1,Vivonex Decompression Tube,,http://n2t.net/ark:/65665/ng49ca746ac-f4cb-704b-e053-15f76fa0b4fa,,"['vitamin coll object', 'feeding tube']",['overall: 15 5/16 in x 5 1/16 in x 5/16 in; 38.89375 cm x 12.85875 cm x .79375 cm'],,['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463184-0,Sodium Salicylate,,http://n2t.net/ark:/65665/ng49ca746a5-5e45-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Sodium Salicylate', 'pharmaceutical', 'Sodium Salicylate; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 8 1/4 in x 3 1/4 in; 20.955 cm x 8.255 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997330-0,ESS CASTOR,18th century,http://n2t.net/ark:/65665/ng49ca746a8-77bd-704b-e053-15f76fa0b4fa,,"['bottle', 'bottle; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 12.8 cm x 7.1 cm x 7.2 cm; 5 1/16 in x 2 13/16 in x 2 13/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Art']","['Medicine', 'Pharmacy']"
ld1-1643398986850-1643398997845-1,Pitcher,,http://n2t.net/ark:/65665/ng49ca746aa-b4fd-704b-e053-15f76fa0b4fa,,['Pitcher'],['ceramic (overall material)'],,"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643398775873-1643398785281-0,"Medal, Ebert Prize Awarded To John Uri Lloyd, 1892",,http://n2t.net/ark:/65665/ng49ca746a5-7a06-704b-e053-15f76fa0b4fa,"['Lloyd, John Uri']","['Medal', 'award, medal', 'Medal; Medicine']",['overall: 1/4 in x 3 in; .635 cm x 7.62 cm'],,['Medicine and Science: Medicine'],['Medicine']
ld1-1643398912743-1643398940903-0,Ortho Novum 1/80-21,ca 1976,http://n2t.net/ark:/65665/ng49ca746b1-d362-704b-e053-15f76fa0b4fa,['Ortho Pharmaceutical Corporation'],"['contraceptive, oral']","['norethindrone,1mg (drug active ingredients)', 'mestranol, .08mg (drug active ingredients)', 'paper (sleeve material)', 'plastic (container material)', 'paper (booklet material)', 'overall: 10.2 cm x 10.2 cm x 1 cm; 4 1/32 in x 4 1/32 in x 13/32 in']","['United States: New Jersey, Raritan']",['Medicine and Science: Medicine'],"['Birth Control/Contraception', ""Women's Health""]"
ld1-1643398775873-1643398787069-0,Ner-Vigor,1906-1908,http://n2t.net/ark:/65665/ng49ca746a5-5788-704b-e053-15f76fa0b4fa,['Anglo-American Pharmaceutical Company'],"['otc preparation', 'Patent Medicines; Drugs; Liquid']",['overall: 6 1/2 in x 2 5/8 in x 1 1/2 in; 16.51 cm x 6.6675 cm x 3.81 cm'],,"['Medicine and Science: Medicine', 'Balm of America']",['Nerve & Brain Drugs']
ld1-1643399134763-1643399166897-1,"Strychnine Sulphate, No. 17, Soluble Hypodermic Tablets, 1-100 gr.",,http://n2t.net/ark:/65665/ng49ca746aa-a111-704b-e053-15f76fa0b4fa,['John Wyeth & Brother'],"['pharmaceutical', 'Drugs']","['strychnine sulphate (overall material)', 'overall: 3 1/4 in x 1 3/4 in x 5/8 in; 8.255 cm x 4.445 cm x 1.5875 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997150-0,A. Beeler,ca 1815,http://n2t.net/ark:/65665/ng49ca746ab-a7a2-704b-e053-15f76fa0b4fa,,"['print', 'print; ART OBJECTS']","['paper (overall material)', 'ink (overall material)', 'white (overall color)', 'black (overall color)', 'lithography (overall production method/technique)', 'overall: 42.2 cm x 30 cm; 16 5/8 in x 11 13/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']","['Portraits', 'Pharmacy']"
ld1-1643399486815-1643399519316-1,"Arsphenamine, Arsenobenzol Billon, 3.0 Grams",early 1920s,http://n2t.net/ark:/65665/ng49ca746af-02df-704b-e053-15f76fa0b4fa,['Powers Weightman Rosengarten Company'],"['Arsphenamine Arsenobenzol Billon', 'pharmaceutical', 'Arsphenamine Arsenobenzol Billon; Pharmaceuticals; Drugs; Non-Liquid']","['glass; paper (container material)', 'arsphenamine (drug active ingredients)', 'overall: 4 1/4 in x 1 1/2 in; 10.795 cm x 3.81 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096475-0,"Lachesis, Mm",,http://n2t.net/ark:/65665/ng49ca746a9-7019-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['snake (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398782828-1,Cane Sugar #15,,http://n2t.net/ark:/65665/ng49ca746a6-a301-704b-e053-15f76fa0b4fa,['Boericke & Tafel'],"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Tablets']",['overall: 15.5 cm x 7 cm x 7 cm; 6 3/32 in x 2 3/4 in x 2 3/4 in'],"['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096422-1,"Bufo, Cm",,http://n2t.net/ark:/65665/ng49ca746a9-78cb-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['toad (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998123-1,"Prescription Label, Privilegirte Apotheke bei W.H.Bennerscheidt",,http://n2t.net/ark:/65665/ng49ca746b3-0f6e-704b-e053-15f76fa0b4fa,,['prescription label'],,,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398775873-1643398789781-1,Apioline,,http://n2t.net/ark:/65665/ng49ca746a5-3ea5-704b-e053-15f76fa0b4fa,"['E. Fougera and Company', 'Establissements Rigaud, Inc.']","['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 in x 1 1/8 in; x 7.62 cm x 2.8575 cm'],,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399179886-0,Trasentine Adiphenine Phenobarbital,after 1951,http://n2t.net/ark:/65665/ng49ca746a8-a45a-704b-e053-15f76fa0b4fa,['Ciba Pharmaceutical Company'],['pharmaceutical'],"['phenobarbital: 20 mg. per tablet (overall active ingredients)', 'adiphenine hcl: 50 mg per tablet (overall active ingredients)', 'overall: 6.8 cm x 3 cm x 3 cm; 2 11/16 in x 1 3/16 in x 1 3/16 in', 'overall: 2 5/8 in x 1 1/4 in x 1 1/4 in; 6.6675 cm x 3.175 cm x 3.175 cm']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998096-0,"Prescription Label, Apotheke in Siegenvon Eduard Polthoff",,http://n2t.net/ark:/65665/ng49ca746ad-29e5-704b-e053-15f76fa0b4fa,,['prescription label'],,,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399414441-1643399468578-0,Demulen Oral Contraceptive,ca 1975,http://n2t.net/ark:/65665/ng49ca746ad-11af-704b-e053-15f76fa0b4fa,['G. D. Searle and Company'],"['contraceptive, oral']","['ethynodiol diacetate, 1 mg (drug active ingredients)', 'ethinyl estradiol, .05 mg (drug active ingredients)', 'overall: 18.7 cm x 11.2 cm x 1 cm; 7 3/8 in x 4 7/16 in x 3/8 in', 'overall: 3/4 in x 4 1/2 in x 7 1/2 in; 1.905 cm x 11.43 cm x 19.05 cm', 'overall, pill pack: 3/8 in x 3 5/8 in x 2 in; .9525 cm x 9.2075 cm x 5.08 cm', 'overall, booklet: 1/8 in x 3 5/8 in x 4 1/2 in; .3175 cm x 9.2075 cm x 11.43 cm']","['Puerto Rico: San Juan, Puerto Rico']","['Medicine and Science: Medicine', 'Health & Medicine', 'Birth Control']","['Birth Control/Contraception', ""Women's Health""]"
ld1-1643399486815-1643399519254-1,Ammonium Chloride,,http://n2t.net/ark:/65665/ng49ca746a5-3634-704b-e053-15f76fa0b4fa,,"['Ammonium Chloride', 'pharmaceutical', 'ammonium chloride', 'Ammonium Chloride; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 8 3/4 in x 3 1/2 in; 22.225 cm x 8.89 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398788516-1,Sweet Spirit Nitre,,http://n2t.net/ark:/65665/ng49ca746a5-58fc-704b-e053-15f76fa0b4fa,,"['Sweet Spirit Nitre', 'pharmaceutical', 'Sweet Spirit Nitre; Pharmaceuticals; Drugs; Non-Liquid']","['box: 5 in x 3 1/4 in x 4 1/8 in; 12.7 cm x 8.255 cm x 10.4775 cm', 'bottles: 4 1/2 in x 1 1/4 in x 5/8 in; 11.43 cm x 3.175 cm x 1.5875 cm']",,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096200-0,"Hydrastis Can., 3X",,http://n2t.net/ark:/65665/ng49ca746a9-64ef-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'homeopathic preparation', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Triturate Tablets']","['golden seal (overall material)', 'white (overall color)', 'average spatial: 9.7 cm x 3.6 cm x 3.6 cm; 3 13/16 in x 1 7/16 in x 1 7/16 in', 'overall: 4 1/4 in x 1 1/2 in x 1 3/8 in; 10.795 cm x 3.81 cm x 3.4925 cm']","['United States: New York, Brooklyn']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398788432-0,Terramycin Turkey Formula,ca 1962,http://n2t.net/ark:/65665/ng49ca746ac-07b3-704b-e053-15f76fa0b4fa,['Charles Pfizer and Company'],"['veterinary medicine', 'veterinary product', 'antibiotic, veterinary product', 'Antibiotics; Veterinary Medicine; Pharmaceuticals; Drugs; Non-Liquid']","['overall: 7 1/2 in x 6 9/16 in; 19.05 cm x 16.637 cm', 'overall: 7 5/8 in x 6 3/4 in; 19.3675 cm x 17.145 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096508-1,"Phosp., 2mm",,http://n2t.net/ark:/65665/ng49ca746a8-bb44-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']",['overall: 5.7 cm x 1.7 cm; 2 1/4 in x 21/32 in'],,['Medicine and Science: Medicine'],
ld1-1643399486815-1643399519387-0,Sodii Boras,,http://n2t.net/ark:/65665/ng49ca746a5-4488-704b-e053-15f76fa0b4fa,['Mackall Brothers'],"['Pharmaceutical', 'pharmaceutical', 'Sodii Boras; Pharmaceutical; Pharmaceuticals; Drugs; Non-Liquid']","['overall: 18.5 cm x 7 cm; 7 5/16 in x 2 3/4 in', 'overall: 7 1/2 in x 3 in; 19.05 cm x 7.62 cm']","['United States: District of Columbia, Washington']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997415-0,ELIX PPT,17th-18th century,http://n2t.net/ark:/65665/ng49ca746a8-5e40-704b-e053-15f76fa0b4fa,,"['bottle and stopper', 'Bottle; bottle and stopper; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 13.7 cm x 5 cm x 4.7 cm; 5 13/32 in x 1 31/32 in x 1 27/32 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399134763-1643399177255-0,Neosalvarsan,ca. 1936,http://n2t.net/ark:/65665/ng49ca746aa-9de2-704b-e053-15f76fa0b4fa,['Winthrop Chemical Company'],"['Pharmaceutical', 'pharmaceutical']","['overall: 7.7 cm x 11.5 cm x 2.5 cm; 3 1/16 in x 4 1/2 in x in', 'carton: 3 1/4 in x 4 1/2 in x 1 in; 8.255 cm x 11.43 cm x 2.54 cm', 'individual box: 7/8 in x 3 in x 7/8 in; 2.2225 cm x 7.62 cm x 2.2225 cm', 'ampule: 2 3/4 in x 1/2 in; 6.985 cm x 1.27 cm', 'file: 2 in x 1/4 in; 5.08 cm x .635 cm']","['United States: New York, New York City', 'Canada: Ontarian, Windsor', 'United States: New York, Rensselaer']",['Medicine and Science: Medicine'],['Sterling Drug Collection']
ld1-1643398986850-1643398997780-0,OPIATUM,1804-1876,http://n2t.net/ark:/65665/ng49ca746a8-79fc-704b-e053-15f76fa0b4fa,['H.A. Piccardt'],['Jar'],"['ceramic (overall material)', 'overall: 26 cm x 18.5 cm; 10 1/4 in x 7 5/16 in']",['Netherlands'],"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643399414441-1643399468491-0,White's Sulfathiazole Gum,,http://n2t.net/ark:/65665/ng49ca746a5-50fa-704b-e053-15f76fa0b4fa,,"['Supply, Dental', 'chewing gum', 'pharmaceutical', 'Supply, Dental; Dentistry']","['overall, box: 4 in x 5 1/4 in x 1 in; 10.16 cm x 13.335 cm x 2.54 cm', 'box: 1 3/8 in x 2 5/8 in x 7/8 in; 3.4925 cm x 6.6675 cm x 2.2225 cm']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997788-1,ESS RHABARB,18th-19th Century,http://n2t.net/ark:/65665/ng49ca746ab-0e00-704b-e053-15f76fa0b4fa,,['Bottle'],"['glass (overall material)', 'overall: 23.5 cm x 11 cm; 9 1/4 in x 4 5/16 in']",,"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643399486815-1643399518655-1,"Life Root, Extract of",,http://n2t.net/ark:/65665/ng49ca746a5-3b51-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Senecia Aureus', 'pharmaceutical', 'Senecia Aureus; Pharmaceuticals; Drugs; Liquid']","['Life root, fluid extract, 2 1/2 fl. ozs.; alcohol, diluted, 7 1/2 fl. ozs. (drug ingredients)', 'glass; paper (container material)']","['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399486815-1643399518796-0,Boric Acid,,http://n2t.net/ark:/65665/ng49ca746a5-53fe-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Boric Acid', 'pharmaceutical', 'Boric Acid; Pharmaceuticals; Non-Liquid']",['overall: 4 1/2 in x 3 5/8 in; 11.43 cm x 9.2075 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096260-0,Kali Jod. 200,,http://n2t.net/ark:/65665/ng49ca746ac-5ea6-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Pellets']",['overall: 4.7 cm x 1.3 cm; 1 27/32 in x 1/2 in'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785000-1,"Sulph. Quinine, Keasbey and Mattison, Philadelphia",ca 1882,http://n2t.net/ark:/65665/ng49ca746a5-5994-704b-e053-15f76fa0b4fa,['Keasbey & Mattison Company'],"['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']","['glass (container material)', 'paper (label/packaging material)', 'sulphate of quinine (drug active ingredients)', 'string (packaging material)', 'wax (packaging material)', 'overall: 2 3/4 in x 1 1/4 in; 6.985 cm x 3.175 cm']","['United States: Pennsylvania, Philadelphia']","['Medicine and Science: Medicine', 'Health & Medicine', 'The Antibody Initiative', 'Antibody Initiative: Smallpox', 'Botanical Medicine', 'Antibody Initiative: Infectious Disease, Allergy, and Immunotherapy Collections']","['Fever & Chill Drugs', 'Catarrh, Cough & Cold Drugs']"
ld1-1643398775873-1643398785846-1,"Ephedrine and Procaine, 1cc.",,http://n2t.net/ark:/65665/ng49ca746ad-7caf-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Ephedrine and Procaine', 'pharmaceutical', 'Ephedrine and Procaine; Pharmaceuticals; Drugs; Liquid']",['overall: 2 in x 3/8 in; 5.08 cm x .9525 cm'],"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398789758-1,Troph-Iron Tablets,,http://n2t.net/ark:/65665/ng49ca746a5-6682-704b-e053-15f76fa0b4fa,"['Smith, Kline & French Laboratories']","['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall: 2 7/8 in x 1 5/8 in; 7.3025 cm x 4.1275 cm'],,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399184319-0,Gonosan,c. 1951,http://n2t.net/ark:/65665/ng49ca746ab-8362-704b-e053-15f76fa0b4fa,"['Riedel & Co., Inc.']",['Pharmaceutical'],"['overall: 2.4 cm x 6 cm x 4.9 cm; 15/16 in x 2 3/8 in x 1 15/16 in', 'overall: 2 in x 2 3/8 in x 1 in; 5.08 cm x 6.0325 cm x 2.54 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],['STD Drugs']
ld1-1643398775873-1643398785423-0,Milk Sugar U.S.P. (Lactosum),1928,http://n2t.net/ark:/65665/ng49ca746a5-4ff7-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Pharmaceutical', 'pharmaceutical', 'Milk Sugar U.S.P.; Pharmaceutical; Pharmaceuticals; Drugs; Non-Liquid']","['milk sugar (drug active ingredients)', 'overall: 5 in x 1 3/4 in x 1 3/4 in; 12.7 cm x 4.445 cm x 4.445 cm']","['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399073019-0,"Ether, Property of Wilshire General Hospital",,http://n2t.net/ark:/65665/ng49ca746ad-74b8-704b-e053-15f76fa0b4fa,,"['pharmaceutical, can']",['overall: 4 in x 2 3/32 in; 10.16 cm x 5.334 cm'],,"['Medicine and Science: Medicine, Prostheses', 'M*A*S*H Television Series']",
ld1-1643399414441-1643399431185-1,"Black Haw, Powdered Extract",,http://n2t.net/ark:/65665/ng49ca746a5-2fec-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Black Haw, Powdered Extract', 'pharmaceutical', 'Black Haw, Powdered Extract; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 5/8 in x 1 3/4 in; 9.2075 cm x 4.445 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398784908-0,"Tablet Phenasbic, The Mixed Ingredients Ready for Granulation",1920-1921,http://n2t.net/ark:/65665/ng49ca746b3-c5fc-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],['pharmaceutical'],,"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997445-0,TINCT CASCARIL,18th century,http://n2t.net/ark:/65665/ng49ca746aa-a7c1-704b-e053-15f76fa0b4fa,,"['bottle', 'bottle; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 14.6 cm x 7.1 cm x 7.2 cm; 5 3/4 in x 2 13/16 in x 2 13/16 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399055209-1643399076139-0,Para-Spleen Co.,,http://n2t.net/ark:/65665/ng49ca746ad-d66d-704b-e053-15f76fa0b4fa,,"['biological extract', 'pharmaceutical']","['overall: 8.2 cm x 7 cm x 2.9 cm; 3 7/32 in x 2 3/4 in x 1 5/32 in', 'overall: 1 1/8 in x 3 1/4 in x 2 3/4 in; 2.8575 cm x 8.255 cm x 6.985 cm']","['United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463416-0,Calcium Sulphide Tablet Triturates,,http://n2t.net/ark:/65665/ng49ca746a5-7cde-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Calcium Sulphide Tablet Triturates', 'pharmaceutical', 'Calcium Sulphide Tablet Triturates; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 4 1/2 in x 1 3/4 in x 1 1/8 in; 11.43 cm x 4.445 cm x 2.8575 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643399011754-0,Ortho Coil Spring Diaphragm,ca. 1986,http://n2t.net/ark:/65665/ng49ca746a9-ba25-704b-e053-15f76fa0b4fa,['Ortho Pharmaceutical Corporation'],"['Diaphragm', 'contraceptive, diaphragm', 'Diaphragm; Contraceptive']","['average spatial: 12 cm x 12 cm x 2.2 cm; 4 3/4 in x 4 3/4 in x 7/8 in', 'overall, box: 5 in x 4 7/8 in x 1 in; 12.7 cm x 12.3825 cm x 2.54 cm']","['United States: New Jersey, Raritan']",['Medicine and Science: Medicine'],"['Birth Control/Contraception', ""Women's Health""]"
ld1-1643398775873-1643398788396-0,Terra-Cortril Ointment,ca 1961,http://n2t.net/ark:/65665/ng49ca746a5-6371-704b-e053-15f76fa0b4fa,['Charles Pfizer and Company'],"['Oxytetracycline-Hydrocortisone', 'pharmaceutical', 'biological', 'antibiotic, topical', 'Oxytetracycline-Hydrocortisone; Antibiotics; Biologicals; Drugs; Non-Liquid']","['oxytetracycline hydrochloride; hydrocortisone (drug active ingredients)', 'overall: 1 1/8 in x 1 1/8 in x 2 5/8 in; 2.8575 cm x 2.8575 cm x 6.6675 cm']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398782886-0,"Zincum Val., 3X",1975,http://n2t.net/ark:/65665/ng49ca746a9-ad3e-704b-e053-15f76fa0b4fa,['Boericke & Tafel'],"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Trituration']","['zinc valerian (overall material)', 'white (overall color)', 'overall: 10.5 cm x 3.7 cm x 3.7 cm; 4 1/8 in x 1 15/32 in x 1 15/32 in']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643399014080-0,Rexall Foot Powder,,http://n2t.net/ark:/65665/ng49ca746a9-dbfd-704b-e053-15f76fa0b4fa,['Rexall Drug Company'],"['personal hygiene product', 'powder, foot, deodorant', 'otc preparation; Patent Medicine, Can of; Pharmaceutical; Powder']","['boric acid (drug active ingredients)', 'naphthalene (drug active ingredients)', 'thymol (drug active ingredients)', 'salicylic acid (drug active ingredients)', 'zinc oxide (drug active ingredients)', 'blue (overall color)', 'white (overall color)', 'overall: 4 5/8 in x 2 1/8 in; 11.7475 cm x 5.3975 cm']","['United States: Missouri, St. Louis']","['Medicine and Science: Medicine', 'Health & Medicine', 'Beauty and Hygiene Products: Feet', 'Beauty and Health', 'Beauty and Hygiene Products: Alleviating Odor']",
ld1-1643399414441-1643399469253-1,Sterazolidin,,http://n2t.net/ark:/65665/ng49ca746a5-7dcd-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Drugs; Non-Liquid']",['overall: 2 1/4 in x 1 1/8 in; 5.715 cm x 2.8575 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643399013890-0,Methenamine,"1935 01 01 / 1935 01 01, 1965 31 12 / 1965 31 12",http://n2t.net/ark:/65665/ng49ca746a9-c7d1-704b-e053-15f76fa0b4fa,"['Detroit Veterinary Supply Company', 'Detroit Veterinary Supply Company']","['Pharmaceutical', 'pharmaceutical, veterinary', 'Pharmaceutical; Pharmaceutical; Veterinary Product; Tablets']","['methenamine (overall material)', 'white (overall color)', 'overall: 19.5 cm x 8 cm x 5 cm; 7 11/16 in x 3 5/32 in x 1 31/32 in']",,['Medicine and Science: Pharmacy'],
ld1-1643399414441-1643399469252-0,Butazolidin Alka,,http://n2t.net/ark:/65665/ng49ca746a5-7dc9-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Drugs; Non-Liquid']",['overall: 1 1/4 in x 1 1/8 in; 3.175 cm x 2.8575 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785279-0,"Tincture Ferrated Extract of Apple N.F.V., 4 Fl.Oz.",ca 1927,http://n2t.net/ark:/65665/ng49ca746a5-2ce0-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Apple N.F.V., Tincture Ferrated Extract', 'pharmaceutical', 'Apple N.F.V., Tincture Ferrated Extract; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 5 1/8 in x 1 7/8 in; 13.0175 cm x 4.7625 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643398912743-1643398916789-0,"Cascara Compound, No. 3 (Dr. HInkle) Modified, No. 164, 100 Chocolate-Coated Tablets",,http://n2t.net/ark:/65665/ng49ca746ac-bec7-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['pharmaceutical', 'otc preparation', 'OTC Preparation']","['cascarin (overall active ingredients)', 'aloin (overall active ingredients)', 'podophyllum resin (overall active ingredients)', 'ext. belladonna lvs. (overall active ingredients)', 'stychnine sulphate (overall active ingredients)', 'oleoresin ginger (overall active ingredients)', 'glass (overall material)', 'paper (overall material)', 'overall: 3 in x 1 1/4 in x 1 in; 7.62 cm x 3.175 cm x 2.54 cm', 'overall: 3 1/8 in x 1 1/4 in x 1 in; 7.9375 cm x 3.175 cm x 2.54 cm']","['Canada: Ontarian, Windsor']","['Medicine and Science: Medicine', 'Balm of America']",
